"","Order_Number","Filing_Date","Payment_Date","Charter","Property_Type","Real_estate","k.u.","Management_ID","LIST_ID","IDENTITY_ID","cast_number","plot_num"
"92","V-24418/2016-702","24.10.2016 13:06:08","10.02.2017 07:23:00","Smlouva kupní","JED","jednotka è. 13910011, byt v budovì è.p. 1391, èást obce Bystrc, na parcele 1931/38 Bystrc, 1931/39 Bystrc, 1931/433 Bystrc (souèástí je stavba è.p. 1391, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 517/29630","Bystrc 611778",45848556010,37421632010,24619697010,"611778","0139"
"93","V-24419/2016-702","24.10.2016 13:07:59","09.02.2017 07:16:18","Smlouva kupní","JED","jednotka è. 13910023, byt v budovì è.p. 1391, èást obce Bystrc, na parcele 1931/38 Bystrc, 1931/39 Bystrc, 1931/433 Bystrc (souèástí je stavba è.p. 1391, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 507/29630","Bystrc 611778",45848599010,37421449010,24619709010,"611778","0139"
"94","V-24484/2016-702","24.10.2016 16:22:28","05.01.2017 13:46:52","Smlouva kupní","JED","jednotka è. 9100031, byt v budovì è.p. 910, èást obce Zábrdovice, na parcele 570/1 Zábrdovice (souèástí je stavba è.p. 910, èst obce Zábrdovice), podl na spoleènch èstech domu a pozemku 246/17512","Zábrdovice 610704",45859120010,37437732010,24334592010,"610704","0910"
"95","V-24519/2016-702","25.10.2016 09:04:12","05.01.2017 14:15:34","Smlouva kupní","JED","jednotka è. 9100032, byt v budovì è.p. 910, èást obce Zábrdovice, na parcele 570/1 Zábrdovice (souèástí je stavba è.p. 910, èst obce Zábrdovice), podl na spoleènch èstech domu a pozemku 426/17512","Zábrdovice 610704",45867097010,37468863010,24334593010,"610704","0910"
"96","V-24560/2016-702","25.10.2016 11:16:31","10.02.2017 07:23:43","Smlouva kupní","JED","jednotka è. 13910026, byt v budovì è.p. 1391, èást obce Bystrc, na parcele 1931/38 Bystrc, 1931/39 Bystrc, 1931/433 Bystrc (souèástí je stavba è.p. 1391, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 378/29630","Bystrc 611778",45871994010,37460133010,24619712010,"611778","0139"
"97","V-24788/2016-702","27.10.2016 09:40:30","09.01.2017 08:55:03","Smlouva kupní","JED","jednotka è. 13920017, byt v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 249/52546","Bystrc 611778",45915632010,37491212010,24658699010,"611778","0139"
"98","V-24788/2016-702","27.10.2016 09:40:30","09.01.2017 08:55:03","Smlouva kupní","JED","jednotka è. 13920102, garáž v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 10492/52546","Bystrc 611778",45915632010,37491212010,24658739010,"611778","0139"
"99","V-24790/2016-702","27.10.2016 09:40:30","09.02.2017 07:16:32","Smlouva kupní","JED","jednotka è. 13940006, byt v budovì è.p. 1394, èást obce Bystrc, na parcele 1931/30 Bystrc (souèástí je stavba è.p. 1394, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 608/59750","Bystrc 611778",45915657010,37491491010,24596813010,"611778","0139"
"100","V-24790/2016-702","27.10.2016 09:40:30","09.02.2017 07:16:32","Smlouva kupní","JED","jednotka è. 13940101, garáž v budovì è.p. 1394, èást obce Bystrc, na parcele 1931/30 Bystrc (souèástí je stavba è.p. 1394, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 14841/59750","Bystrc 611778",45915657010,37491491010,24596858010,"611778","0139"
"101","V-24791/2016-702","27.10.2016 09:40:30","10.01.2017 12:35:18","Smlouva kupní","JED","jednotka è. 13930006, byt v budovì è.p. 1393, èást obce Bystrc, na parcele 1931/168 Bystrc (souèástí je stavba è.p. 1393, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 687/17613","Bystrc 611778",45915687010,37492759010,24593656010,"611778","0139"
"102","V-24791/2016-702","27.10.2016 09:40:30","10.01.2017 12:35:18","Smlouva kupní","JED","jednotka è. 13930101, garáž v budovì è.p. 1393, èást obce Bystrc, na parcele 1931/168 Bystrc (souèástí je stavba è.p. 1393, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 4527/17613","Bystrc 611778",45915687010,37492759010,24593669010,"611778","0139"
"103","V-24792/2016-702","27.10.2016 09:40:30","10.01.2017 13:12:45","Smlouva kupní","JED","jednotka è. 13920047, byt v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 537/52546","Bystrc 611778",45915709010,37488808010,24658729010,"611778","0139"
"104","V-24792/2016-702","27.10.2016 09:40:30","10.01.2017 13:12:45","Smlouva kupní","JED","jednotka è. 13920101, garáž v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 10906/52546","Bystrc 611778",45915709010,37488808010,24658738010,"611778","0139"
"105","V-24794/2016-702","27.10.2016 09:40:30","02.01.2017 14:39:29","Smlouva kupní","JED","jednotka è. 13920102, garáž v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 10492/52546","Bystrc 611778",45915730010,37489117010,24658739010,"611778","0139"
"106","V-24795/2016-702","27.10.2016 09:40:30","16.02.2017 07:32:05","Smlouva kupní","JED","jednotka è. 13910001, byt v budovì è.p. 1391, èást obce Bystrc, na parcele 1931/38 Bystrc, 1931/39 Bystrc, 1931/433 Bystrc (souèástí je stavba è.p. 1391, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 617/29630","Bystrc 611778",45915757010,37490747010,24619685010,"611778","0139"
"107","V-24795/2016-702","27.10.2016 09:40:30","16.02.2017 07:32:05","Smlouva kupní","JED","jednotka è. 13910101, garáž v budovì è.p. 1391, èást obce Bystrc, na parcele 1931/38 Bystrc, 1931/39 Bystrc, 1931/433 Bystrc (souèástí je stavba è.p. 1391, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 7572/29630","Bystrc 611778",45915757010,37490747010,24619720010,"611778","0139"
"108","V-24797/2016-702","27.10.2016 09:40:30","15.02.2017 09:26:34","Smlouva kupní","JED","jednotka è. 13940030, byt v budovì è.p. 1394, èást obce Bystrc, na parcele 1931/30 Bystrc (souèástí je stavba è.p. 1394, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 865/59750","Bystrc 611778",45915795010,37490949010,24596837010,"611778","0139"
"109","V-24797/2016-702","27.10.2016 09:40:30","15.02.2017 09:26:34","Smlouva kupní","JED","jednotka è. 13940101, garáž v budovì è.p. 1394, èást obce Bystrc, na parcele 1931/30 Bystrc (souèástí je stavba è.p. 1394, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 14841/59750","Bystrc 611778",45915795010,37490949010,24596858010,"611778","0139"
"110","V-24811/2016-702","27.10.2016 10:41:30","05.01.2017 14:21:04","Smlouva kupní","JED","jednotka è. 9100028, byt v budovì è.p. 910, èást obce Zábrdovice, na parcele 570/1 Zábrdovice (souèástí je stavba è.p. 910, èst obce Zábrdovice), podl na spoleènch èstech domu a pozemku 409/17512","Zábrdovice 610704",45916585010,37504228010,24334589010,"610704","0910"
"111","V-24871/2016-702","27.10.2016 12:51:35","03.02.2017 10:37:30","Smlouva kupní","JED","jednotka è. 10060021, byt v budovì è.p. 1006, èást obce Staré Brno, na parcele 895/1 Staré Brno (souèástí je stavba è.p. 1006, èst obce Staré Brno), 895/7 Staré Brno, podl na spoleènch èstech domu a pozemku 4360/219393","Staré Brno 610089",45922268010,37491522010,23656342010,"610089","0100"
"112","V-24871/2016-702","27.10.2016 12:51:35","03.02.2017 10:37:30","Smlouva kupní","JED","jednotka è. 10060022, byt v budovì è.p. 1006, èást obce Staré Brno, na parcele 895/1 Staré Brno (souèástí je stavba è.p. 1006, èst obce Staré Brno), 895/7 Staré Brno, podl na spoleènch èstech domu a pozemku 3930/219393","Staré Brno 610089",45922268010,37491522010,23656343010,"610089","0100"
"113","V-24975/2016-702","31.10.2016 11:01:28","09.01.2017 09:35:50","Smlouva kupní","JED","jednotka è. 13920025, byt v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 248/52546","Bystrc 611778",45950142010,37540970010,24658707010,"611778","0139"
"114","V-24975/2016-702","31.10.2016 11:01:28","09.01.2017 09:35:50","Smlouva kupní","JED","jednotka è. 13920102, garáž v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 10492/52546","Bystrc 611778",45950142010,37540970010,24658739010,"611778","0139"
"115","V-24977/2016-702","31.10.2016 11:01:28","10.02.2017 07:24:36","Smlouva kupní","JED","jednotka è. 13940001, byt v budovì è.p. 1394, èást obce Bystrc, na parcele 1931/30 Bystrc (souèástí je stavba è.p. 1394, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 895/59750","Bystrc 611778",45950194010,37541357010,24596808010,"611778","0139"
"116","V-24977/2016-702","31.10.2016 11:01:28","10.02.2017 07:24:36","Smlouva kupní","JED","jednotka è. 13940101, garáž v budovì è.p. 1394, èást obce Bystrc, na parcele 1931/30 Bystrc (souèástí je stavba è.p. 1394, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 14841/59750","Bystrc 611778",45950194010,37541357010,24596858010,"611778","0139"
"117","V-24979/2016-702","31.10.2016 11:01:28","10.01.2017 12:48:57","Smlouva kupní","JED","jednotka è. 13920006, byt v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 289/52546","Bystrc 611778",45950250010,37541702010,24658688010,"611778","0139"
"118","V-24979/2016-702","31.10.2016 11:01:28","10.01.2017 12:48:57","Smlouva kupní","JED","jednotka è. 13920102, garáž v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 10492/52546","Bystrc 611778",45950250010,37541702010,24658739010,"611778","0139"
"119","V-24981/2016-702","31.10.2016 11:01:28","02.01.2017 15:44:42","Smlouva kupní","JED","jednotka è. 13930005, byt v budovì è.p. 1393, èást obce Bystrc, na parcele 1931/168 Bystrc (souèástí je stavba è.p. 1393, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 856/17613","Bystrc 611778",45950395010,37518095010,24593655010,"611778","0139"
"120","V-24981/2016-702","31.10.2016 11:01:28","02.01.2017 15:44:42","Smlouva kupní","JED","jednotka è. 13930101, garáž v budovì è.p. 1393, èást obce Bystrc, na parcele 1931/168 Bystrc (souèástí je stavba è.p. 1393, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 4527/17613","Bystrc 611778",45950395010,37518095010,24593669010,"611778","0139"
"121","V-24982/2016-702","31.10.2016 11:01:28","06.01.2017 08:56:08","Smlouva kupní","JED","jednotka è. 13920102, garáž v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 10492/52546","Bystrc 611778",45950437010,37520714010,24658739010,"611778","0139"
"122","V-24983/2016-702","31.10.2016 11:01:28","11.01.2017 09:09:03","Smlouva kupní","JED","jednotka è. 13920012, byt v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 614/52546","Bystrc 611778",45950472010,37521090010,24658694010,"611778","0139"
"123","V-24983/2016-702","31.10.2016 11:01:28","11.01.2017 09:09:03","Smlouva kupní","JED","jednotka è. 13920101, garáž v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 10906/52546","Bystrc 611778",45950472010,37521090010,24658738010,"611778","0139"
"124","V-24984/2016-702","31.10.2016 11:01:28","10.02.2017 07:24:27","Smlouva kupní","JED","jednotka è. 13910030, byt v budovì è.p. 1391, èást obce Bystrc, na parcele 1931/38 Bystrc, 1931/39 Bystrc, 1931/433 Bystrc (souèástí je stavba è.p. 1391, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 229/29630","Bystrc 611778",45950563010,37524731010,24619716010,"611778","0139"
"125","V-24987/2016-702","31.10.2016 11:01:28","03.01.2017 14:04:19","Smlouva kupní","JED","jednotka è. 13930016, byt v budovì è.p. 1393, èást obce Bystrc, na parcele 1931/168 Bystrc (souèástí je stavba è.p. 1393, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 314/17613","Bystrc 611778",45950605010,37522657010,24593666010,"611778","0139"
"126","V-24988/2016-702","31.10.2016 11:01:28","10.01.2017 12:48:46","Smlouva kupní","JED","jednotka è. 13920013, byt v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 289/52546","Bystrc 611778",45951662010,37537732010,24658695010,"611778","0139"
"127","V-24988/2016-702","31.10.2016 11:01:28","10.01.2017 12:48:46","Smlouva kupní","JED","jednotka è. 13920102, garáž v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 10492/52546","Bystrc 611778",45951662010,37537732010,24658739010,"611778","0139"
"128","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","JED","jednotka è. 2860003, byt v budovì è.p. 286, èást obce Útìchov, na parcele 91/9 Útìchov u Brna (souèástí je stavba è.p. 286, èst obce Útìchov), 491/4 Útìchov u Brna, podl na spoleènch èstech domu a pozemku 661/1731","Útìchov u Brna 775550",45960375010,37521301010,24603665010,"775550","0286"
"129","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","JED","jednotka è. 2900001, byt v budovì è.p. 290, èást obce Útìchov, na parcele 91/13 Útìchov u Brna (souèástí je stavba è.p. 290, èst obce Útìchov), podl na spoleènch èstech domu a pozemku 295/1379","Útìchov u Brna 775550",45960420010,37521353010,24603670010,"775550","0290"
"130","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","JED","jednotka è. 2870001, byt v budovì è.p. 287, èást obce Útìchov, na parcele 91/10 Útìchov u Brna (souèástí je stavba è.p. 287, èst obce Útìchov), podl na spoleènch èstech domu a pozemku 390/1632","Útìchov u Brna 775550",45960485010,37521401010,24603659010,"775550","0287"
"131","V-25110/2016-702","31.10.2016 15:56:51","03.01.2017 14:36:37","Smlouva kupní","JED","jednotka è. 13920021, byt v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 248/52546","Bystrc 611778",45964502010,37547811010,24658703010,"611778","0139"
"132","V-25110/2016-702","31.10.2016 15:56:51","03.01.2017 14:36:37","Smlouva kupní","JED","jednotka è. 13920102, garáž v budovì è.p. 1392, èást obce Bystrc, na parcele 1931/123 Bystrc (souèástí je stavba è.p. 1392, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 10492/52546","Bystrc 611778",45964502010,37547811010,24658739010,"611778","0139"
"133","V-25218/2016-702","02.11.2016 08:00:00","04.01.2017 14:46:13","Smlouva kupní","JED","jednotka è. 19390117, byt v budovì è.p. 1939, 1940, 1941, èást obce Královo Pole, na parcele 3645 Královo Pole (souèástí je stavba è.p. 1939, 1940, 1941, èst obce Královo Pole), podl na spoleènch èstech domu a pozemku 404/32897","Královo Pole 611484",45985755010,37588142010,24266593010,"611484","0193"
"134","V-25434/2016-702","03.11.2016 10:36:58","13.02.2017 12:07:25","Smlouva kupní","JED","jednotka è. 13910014, byt v budovì è.p. 1391, èást obce Bystrc, na parcele 1931/38 Bystrc, 1931/39 Bystrc, 1931/433 Bystrc (souèástí je stavba è.p. 1391, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 706/29630","Bystrc 611778",46021322010,37598824010,24619700010,"611778","0139"
"135","V-25434/2016-702","03.11.2016 10:36:58","13.02.2017 12:07:25","Smlouva kupní","JED","jednotka è. 13910101, garáž v budovì è.p. 1391, èást obce Bystrc, na parcele 1931/38 Bystrc, 1931/39 Bystrc, 1931/433 Bystrc (souèástí je stavba è.p. 1391, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 7572/29630","Bystrc 611778",46021322010,37598824010,24619720010,"611778","0139"
"136","V-25552/2016-702","04.11.2016 11:27:49","15.02.2017 07:33:13","Smlouva kupní","JED","jednotka è. 1070204, byt v budovì è.p. 107, èást obce Sadová, na parcele 142/1 Sadová (souèástí je stavba è.p. 107, èst obce Sadová), podl na spoleènch èstech domu a pozemku 12050/345900","Sadová 611565",46042986010,37619419010,23414304010,"611565","0107"
"137","V-25552/2016-702","04.11.2016 11:27:49","15.02.2017 07:33:13","Smlouva kupní","JED","jednotka è. 1070501, garáž v budovì è.p. 107, èást obce Sadová, na parcele 142/1 Sadová (souèástí je stavba è.p. 107, èst obce Sadová), podl na spoleènch èstech domu a pozemku 92560/345900","Sadová 611565",46042986010,37619419010,23414320010,"611565","0107"
"138","V-25635/2016-702","07.11.2016 11:12:53","16.03.2017 07:02:28","Smlouva kupní","JED","jednotka è. 13940034, byt v budovì è.p. 1394, èást obce Bystrc, na parcele 1931/30 Bystrc (souèástí je stavba è.p. 1394, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 1048/59750","Bystrc 611778",46069787010,37628335010,24596841010,"611778","0139"
"139","V-25635/2016-702","07.11.2016 11:12:53","16.03.2017 07:02:28","Smlouva kupní","JED","jednotka è. 13940101, garáž v budovì è.p. 1394, èást obce Bystrc, na parcele 1931/30 Bystrc (souèástí je stavba è.p. 1394, èst obce Bystrc), podl na spoleènch èstech domu a pozemku 14841/59750","Bystrc 611778",46069787010,37628335010,24596858010,"611778","0139"
